"plot_id","species","height_class","count"
"6-2-93-90740","OTHER",36,0
"6-2-93-90740","OTHER",37,0
"6-2-93-90740","OTHER",38,0
"6-2-93-90740","OTHER",39,0
"6-2-93-90740","OTHER",40,0
"6-2-93-90740","OTHER",41,0
"6-2-93-90740","OTHER",42,0
"6-2-93-90740","OTHER",43,0
"6-2-93-90740","OTHER",44,0
"6-2-93-90740","OTHER",45,0
"6-2-93-90740","OTHER",46,0
"6-2-93-90740","OTHER",47,0
"6-2-93-90740","OTHER",48,0
"6-2-93-90740","OTHER",49,0
"6-2-93-90740","OTHER",50,0
"6-2-93-90740","OTHER",51,0
"6-2-93-90740","OTHER",52,0
"6-2-93-90740","OTHER",53,0
"6-2-93-90740","OTHER",54,0
"6-2-93-90740","PILA",1,0
"6-2-93-90740","PILA",2,0
"6-2-93-90740","PILA",3,0
"6-2-93-90740","PILA",4,0
"6-2-93-90740","PILA",5,0
"6-2-93-90740","PILA",6,0
"6-2-93-90740","PILA",7,0
"6-2-93-90740","PILA",8,0
"6-2-93-90740","PILA",9,0
"6-2-93-90740","PILA",10,0
"6-2-93-90740","PILA",11,0
"6-2-93-90740","PILA",12,0
"6-2-93-90740","PILA",13,0
"6-2-93-90740","PILA",14,0
"6-2-93-90740","PILA",15,0
"6-2-93-90740","PILA",16,0
"6-2-93-90740","PILA",17,0
"6-2-93-90740","PILA",18,0
"6-2-93-90740","PILA",19,0
"6-2-93-90740","PILA",20,0
"6-2-93-90740","PILA",21,0
"6-2-93-90740","PILA",22,0
"6-2-93-90740","PILA",23,0
"6-2-93-90740","PILA",24,0
"6-2-93-90740","PILA",25,0
"6-2-93-90740","PILA",26,0
"6-2-93-90740","PILA",27,0
"6-2-93-90740","PILA",28,0
"6-2-93-90740","PILA",29,0
"6-2-93-90740","PILA",30,0
"6-2-93-90740","PILA",31,0
"6-2-93-90740","PILA",32,0
"6-2-93-90740","PILA",33,0
"6-2-93-90740","PILA",34,0
"6-2-93-90740","PILA",35,0
"6-2-93-90740","PILA",36,0
"6-2-93-90740","PILA",37,0
"6-2-93-90740","PILA",38,0
"6-2-93-90740","PILA",39,0
"6-2-93-90740","PILA",40,0
"6-2-93-90740","PILA",41,0
"6-2-93-90740","PILA",42,0
"6-2-93-90740","PILA",43,0
"6-2-93-90740","PILA",44,0
"6-2-93-90740","PILA",45,0
"6-2-93-90740","PILA",46,0
"6-2-93-90740","PILA",47,0
"6-2-93-90740","PILA",48,0
"6-2-93-90740","PILA",49,0
"6-2-93-90740","PILA",50,0
"6-2-93-90740","PILA",51,0
"6-2-93-90740","PILA",52,0
"6-2-93-90740","PILA",53,0
"6-2-93-90740","PILA",54,0
"6-2-93-90740","PIPO",1,0
"6-2-93-90740","PIPO",2,0
"6-2-93-90740","PIPO",3,0
"6-2-93-90740","PIPO",4,0
"6-2-93-90740","PIPO",5,0
"6-2-93-90740","PIPO",6,0
"6-2-93-90740","PIPO",7,0
"6-2-93-90740","PIPO",8,0
"6-2-93-90740","PIPO",9,0
"6-2-93-90740","PIPO",10,0
"6-2-93-90740","PIPO",11,0
"6-2-93-90740","PIPO",12,0
"6-2-93-90740","PIPO",13,0
"6-2-93-90740","PIPO",14,0
"6-2-93-90740","PIPO",15,0
"6-2-93-90740","PIPO",16,0
"6-2-93-90740","PIPO",17,0
"6-2-93-90740","PIPO",18,0
"6-2-93-90740","PIPO",19,0
"6-2-93-90740","PIPO",20,0
"6-2-93-90740","PIPO",21,0
"6-2-93-90740","PIPO",22,0
"6-2-93-90740","PIPO",23,0
"6-2-93-90740","PIPO",24,0
"6-2-93-90740","PIPO",25,0
"6-2-93-90740","PIPO",26,0
"6-2-93-90740","PIPO",27,0
"6-2-93-90740","PIPO",28,0
"6-2-93-90740","PIPO",29,0
"6-2-93-90740","PIPO",30,0
"6-2-93-90740","PIPO",31,0
"6-2-93-90740","PIPO",32,0
"6-2-93-90740","PIPO",33,0
"6-2-93-90740","PIPO",34,0
"6-2-93-90740","PIPO",35,0
"6-2-93-90740","PIPO",36,0
"6-2-93-90740","PIPO",37,0
"6-2-93-90740","PIPO",38,0
"6-2-93-90740","PIPO",39,0
"6-2-93-90740","PIPO",40,0
"6-2-93-90740","PIPO",41,0
"6-2-93-90740","PIPO",42,0
"6-2-93-90740","PIPO",43,0
"6-2-93-90740","PIPO",44,0
"6-2-93-90740","PIPO",45,0
"6-2-93-90740","PIPO",46,0
"6-2-93-90740","PIPO",47,0
"6-2-93-90740","PIPO",48,0
"6-2-93-90740","PIPO",49,0
"6-2-93-90740","PIPO",50,0
"6-2-93-90740","PIPO",51,0
"6-2-93-90740","PIPO",52,0
"6-2-93-90740","PIPO",53,0
"6-2-93-90740","PIPO",54,0
"6-2-93-90740","PSME",1,4
"6-2-93-90740","PSME",2,0
"6-2-93-90740","PSME",3,0
"6-2-93-90740","PSME",4,0
"6-2-93-90740","PSME",5,0
"6-2-93-90740","PSME",6,0
"6-2-93-90740","PSME",7,0
"6-2-93-90740","PSME",8,0
"6-2-93-90740","PSME",9,1
"6-2-93-90740","PSME",10,0
"6-2-93-90740","PSME",11,0
"6-2-93-90740","PSME",12,0
"6-2-93-90740","PSME",13,0
"6-2-93-90740","PSME",14,0
"6-2-93-90740","PSME",15,0
"6-2-93-90740","PSME",16,0
"6-2-93-90740","PSME",17,0
"6-2-93-90740","PSME",18,0
"6-2-93-90740","PSME",19,0
"6-2-93-90740","PSME",20,0
"6-2-93-90740","PSME",21,0
"6-2-93-90740","PSME",22,0
"6-2-93-90740","PSME",23,0
"6-2-93-90740","PSME",24,0
"6-2-93-90740","PSME",25,0
"6-2-93-90740","PSME",26,0
"6-2-93-90740","PSME",27,0
"6-2-93-90740","PSME",28,1
"6-2-93-90740","PSME",29,0
"6-2-93-90740","PSME",30,0
"6-2-93-90740","PSME",31,0
"6-2-93-90740","PSME",32,0
"6-2-93-90740","PSME",33,0
"6-2-93-90740","PSME",34,0
"6-2-93-90740","PSME",35,0
"6-2-93-90740","PSME",36,0
"6-2-93-90740","PSME",37,0
"6-2-93-90740","PSME",38,0
"6-2-93-90740","PSME",39,0
"6-2-93-90740","PSME",40,0
"6-2-93-90740","PSME",41,0
"6-2-93-90740","PSME",42,0
"6-2-93-90740","PSME",43,0
"6-2-93-90740","PSME",44,0
"6-2-93-90740","PSME",45,0
"6-2-93-90740","PSME",46,0
"6-2-93-90740","PSME",47,0
"6-2-93-90740","PSME",48,0
"6-2-93-90740","PSME",49,0
"6-2-93-90740","PSME",50,0
"6-2-93-90740","PSME",51,0
"6-2-93-90740","PSME",52,0
"6-2-93-90740","PSME",53,0
"6-2-93-90740","PSME",54,0
"6-2-93-90740","QUKE",1,0
"6-2-93-90740","QUKE",2,0
"6-2-93-90740","QUKE",3,0
"6-2-93-90740","QUKE",4,0
"6-2-93-90740","QUKE",5,0
"6-2-93-90740","QUKE",6,0
"6-2-93-90740","QUKE",7,0
"6-2-93-90740","QUKE",8,0
"6-2-93-90740","QUKE",9,0
"6-2-93-90740","QUKE",10,0
"6-2-93-90740","QUKE",11,0
"6-2-93-90740","QUKE",12,0
"6-2-93-90740","QUKE",13,0
"6-2-93-90740","QUKE",14,0
"6-2-93-90740","QUKE",15,0
"6-2-93-90740","QUKE",16,0
"6-2-93-90740","QUKE",17,0
"6-2-93-90740","QUKE",18,0
"6-2-93-90740","QUKE",19,0
"6-2-93-90740","QUKE",20,0
"6-2-93-90740","QUKE",21,0
"6-2-93-90740","QUKE",22,0
"6-2-93-90740","QUKE",23,0
"6-2-93-90740","QUKE",24,0
"6-2-93-90740","QUKE",25,0
"6-2-93-90740","QUKE",26,0
"6-2-93-90740","QUKE",27,0
"6-2-93-90740","QUKE",28,0
"6-2-93-90740","QUKE",29,0
"6-2-93-90740","QUKE",30,0
"6-2-93-90740","QUKE",31,0
"6-2-93-90740","QUKE",32,0
"6-2-93-90740","QUKE",33,0
"6-2-93-90740","QUKE",34,0
"6-2-93-90740","QUKE",35,0
"6-2-93-90740","QUKE",36,0
"6-2-93-90740","QUKE",37,0
"6-2-93-90740","QUKE",38,0
"6-2-93-90740","QUKE",39,0
"6-2-93-90740","QUKE",40,0
"6-2-93-90740","QUKE",41,0
"6-2-93-90740","QUKE",42,0
"6-2-93-90740","QUKE",43,0
"6-2-93-90740","QUKE",44,0
"6-2-93-90740","QUKE",45,0
"6-2-93-90740","QUKE",46,0
"6-2-93-90740","QUKE",47,0
"6-2-93-90740","QUKE",48,0
"6-2-93-90740","QUKE",49,0
"6-2-93-90740","QUKE",50,0
"6-2-93-90740","QUKE",51,0
"6-2-93-90740","QUKE",52,0
"6-2-93-90740","QUKE",53,0
"6-2-93-90740","QUKE",54,0
"6-1-23-87267","ABCO",1,0
"6-1-23-87267","ABCO",2,0
"6-1-23-87267","ABCO",3,0
"6-1-23-87267","ABCO",4,0
"6-1-23-87267","ABCO",5,0
"6-1-23-87267","ABCO",6,0
"6-1-23-87267","ABCO",7,0
"6-1-23-87267","ABCO",8,0
"6-1-23-87267","ABCO",9,0
"6-1-23-87267","ABCO",10,0
"6-1-23-87267","ABCO",11,0
"6-1-23-87267","ABCO",12,0
"6-1-23-87267","ABCO",13,0
"6-1-23-87267","ABCO",14,0
"6-1-23-87267","ABCO",15,0
"6-1-23-87267","ABCO",16,0
"6-1-23-87267","ABCO",17,0
"6-1-23-87267","ABCO",18,0
"6-1-23-87267","ABCO",19,0
"6-1-23-87267","ABCO",20,0
"6-1-23-87267","ABCO",21,0
"6-1-23-87267","ABCO",22,0
"6-1-23-87267","ABCO",23,0
"6-1-23-87267","ABCO",24,0
"6-1-23-87267","ABCO",25,0
"6-1-23-87267","ABCO",26,0
"6-1-23-87267","ABCO",27,0
"6-1-23-87267","ABCO",28,0
"6-1-23-87267","ABCO",29,0
"6-1-23-87267","ABCO",30,0
"6-1-23-87267","ABCO",31,0
"6-1-23-87267","ABCO",32,0
"6-1-23-87267","ABCO",33,0
"6-1-23-87267","ABCO",34,0
"6-1-23-87267","ABCO",35,0
"6-1-23-87267","ABCO",36,0
"6-1-23-87267","ABCO",37,0
"6-1-23-87267","ABCO",38,0
"6-1-23-87267","ABCO",39,0
"6-1-23-87267","ABCO",40,0
"6-1-23-87267","ABCO",41,0
"6-1-23-87267","ABCO",42,0
"6-1-23-87267","ABCO",43,0
"6-1-23-87267","ABCO",44,0
"6-1-23-87267","ABCO",45,0
"6-1-23-87267","ABCO",46,0
"6-1-23-87267","ABCO",47,0
"6-1-23-87267","ABCO",48,0
"6-1-23-87267","ABCO",49,0
"6-1-23-87267","ABCO",50,0
"6-1-23-87267","ABCO",51,0
"6-1-23-87267","ABCO",52,0
"6-1-23-87267","ABCO",53,0
"6-1-23-87267","ABCO",54,0
"6-1-23-87267","CADE27",1,0
"6-1-23-87267","CADE27",2,0
"6-1-23-87267","CADE27",3,0
"6-1-23-87267","CADE27",4,0
"6-1-23-87267","CADE27",5,0
"6-1-23-87267","CADE27",6,0
"6-1-23-87267","CADE27",7,0
"6-1-23-87267","CADE27",8,0
"6-1-23-87267","CADE27",9,0
"6-1-23-87267","CADE27",10,0
"6-1-23-87267","CADE27",11,0
"6-1-23-87267","CADE27",12,0
"6-1-23-87267","CADE27",13,0
"6-1-23-87267","CADE27",14,0
"6-1-23-87267","CADE27",15,0
"6-1-23-87267","CADE27",16,0
"6-1-23-87267","CADE27",17,0
"6-1-23-87267","CADE27",18,0
"6-1-23-87267","CADE27",19,0
"6-1-23-87267","CADE27",20,0
"6-1-23-87267","CADE27",21,0
"6-1-23-87267","CADE27",22,0
"6-1-23-87267","CADE27",23,0
"6-1-23-87267","CADE27",24,0
"6-1-23-87267","CADE27",25,0
"6-1-23-87267","CADE27",26,0
"6-1-23-87267","CADE27",27,0
"6-1-23-87267","CADE27",28,0
"6-1-23-87267","CADE27",29,0
"6-1-23-87267","CADE27",30,0
"6-1-23-87267","CADE27",31,0
"6-1-23-87267","CADE27",32,0
"6-1-23-87267","CADE27",33,0
"6-1-23-87267","CADE27",34,0
"6-1-23-87267","CADE27",35,0
"6-1-23-87267","CADE27",36,0
"6-1-23-87267","CADE27",37,0
"6-1-23-87267","CADE27",38,0
"6-1-23-87267","CADE27",39,0
"6-1-23-87267","CADE27",40,0
"6-1-23-87267","CADE27",41,0
"6-1-23-87267","CADE27",42,0
"6-1-23-87267","CADE27",43,0
"6-1-23-87267","CADE27",44,0
"6-1-23-87267","CADE27",45,0
"6-1-23-87267","CADE27",46,0
"6-1-23-87267","CADE27",47,0
"6-1-23-87267","CADE27",48,0
"6-1-23-87267","CADE27",49,0
"6-1-23-87267","CADE27",50,0
"6-1-23-87267","CADE27",51,0
"6-1-23-87267","CADE27",52,0
"6-1-23-87267","CADE27",53,0
"6-1-23-87267","CADE27",54,0
"6-1-23-87267","OTHER",1,74
"6-1-23-87267","OTHER",2,0
"6-1-23-87267","OTHER",3,2
"6-1-23-87267","OTHER",4,1
"6-1-23-87267","OTHER",5,0
"6-1-23-87267","OTHER",6,0
"6-1-23-87267","OTHER",7,0
"6-1-23-87267","OTHER",8,0
"6-1-23-87267","OTHER",9,0
"6-1-23-87267","OTHER",10,1
"6-1-23-87267","OTHER",11,0
"6-1-23-87267","OTHER",12,0
"6-1-23-87267","OTHER",13,0
"6-1-23-87267","OTHER",14,0
"6-1-23-87267","OTHER",15,0
"6-1-23-87267","OTHER",16,0
"6-1-23-87267","OTHER",17,0
"6-1-23-87267","OTHER",18,0
"6-1-23-87267","OTHER",19,0
"6-1-23-87267","OTHER",20,0
"6-1-23-87267","OTHER",21,0
"6-1-23-87267","OTHER",22,0
"6-1-23-87267","OTHER",23,0
"6-1-23-87267","OTHER",24,0
"6-1-23-87267","OTHER",25,0
"6-1-23-87267","OTHER",26,0
"6-1-23-87267","OTHER",27,0
"6-1-23-87267","OTHER",28,0
"6-1-23-87267","OTHER",29,0
"6-1-23-87267","OTHER",30,0
"6-1-23-87267","OTHER",31,0
"6-1-23-87267","OTHER",32,0
"6-1-23-87267","OTHER",33,0
"6-1-23-87267","OTHER",34,0
"6-1-23-87267","OTHER",35,0
"6-1-23-87267","OTHER",36,0
"6-1-23-87267","OTHER",37,0
"6-1-23-87267","OTHER",38,0
"6-1-23-87267","OTHER",39,0
"6-1-23-87267","OTHER",40,0
"6-1-23-87267","OTHER",41,0
"6-1-23-87267","OTHER",42,0
"6-1-23-87267","OTHER",43,0
"6-1-23-87267","OTHER",44,0
"6-1-23-87267","OTHER",45,0
"6-1-23-87267","OTHER",46,0
"6-1-23-87267","OTHER",47,0
"6-1-23-87267","OTHER",48,0
"6-1-23-87267","OTHER",49,0
"6-1-23-87267","OTHER",50,0
"6-1-23-87267","OTHER",51,0
"6-1-23-87267","OTHER",52,0
"6-1-23-87267","OTHER",53,0
"6-1-23-87267","OTHER",54,0
"6-1-23-87267","PILA",1,0
"6-1-23-87267","PILA",2,0
"6-1-23-87267","PILA",3,0
"6-1-23-87267","PILA",4,0
"6-1-23-87267","PILA",5,0
"6-1-23-87267","PILA",6,0
"6-1-23-87267","PILA",7,0
"6-1-23-87267","PILA",8,0
"6-1-23-87267","PILA",9,0
"6-1-23-87267","PILA",10,0
"6-1-23-87267","PILA",11,0
"6-1-23-87267","PILA",12,0
"6-1-23-87267","PILA",13,0
"6-1-23-87267","PILA",14,0
"6-1-23-87267","PILA",15,0
"6-1-23-87267","PILA",16,0
"6-1-23-87267","PILA",17,0
"6-1-23-87267","PILA",18,0
"6-1-23-87267","PILA",19,0
"6-1-23-87267","PILA",20,0
"6-1-23-87267","PILA",21,0
"6-1-23-87267","PILA",22,0
"6-1-23-87267","PILA",23,0
"6-1-23-87267","PILA",24,0
"6-1-23-87267","PILA",25,0
"6-1-23-87267","PILA",26,0
"6-1-23-87267","PILA",27,0
"6-1-23-87267","PILA",28,0
"6-1-23-87267","PILA",29,0
"6-1-23-87267","PILA",30,0
"6-1-23-87267","PILA",31,0
"6-1-23-87267","PILA",32,0
"6-1-23-87267","PILA",33,0
"6-1-23-87267","PILA",34,0
"6-1-23-87267","PILA",35,0
"6-1-23-87267","PILA",36,0
"6-1-23-87267","PILA",37,0
"6-1-23-87267","PILA",38,0
"6-1-23-87267","PILA",39,0
"6-1-23-87267","PILA",40,0
"6-1-23-87267","PILA",41,0
"6-1-23-87267","PILA",42,0
"6-1-23-87267","PILA",43,0
"6-1-23-87267","PILA",44,0
"6-1-23-87267","PILA",45,0
"6-1-23-87267","PILA",46,0
"6-1-23-87267","PILA",47,0
"6-1-23-87267","PILA",48,0
"6-1-23-87267","PILA",49,0
"6-1-23-87267","PILA",50,0
"6-1-23-87267","PILA",51,0
"6-1-23-87267","PILA",52,0
"6-1-23-87267","PILA",53,0
"6-1-23-87267","PILA",54,0
"6-1-23-87267","PIPO",1,0
"6-1-23-87267","PIPO",2,0
"6-1-23-87267","PIPO",3,0
"6-1-23-87267","PIPO",4,0
"6-1-23-87267","PIPO",5,0
"6-1-23-87267","PIPO",6,0
"6-1-23-87267","PIPO",7,0
"6-1-23-87267","PIPO",8,0
"6-1-23-87267","PIPO",9,0
"6-1-23-87267","PIPO",10,0
"6-1-23-87267","PIPO",11,0
"6-1-23-87267","PIPO",12,0
"6-1-23-87267","PIPO",13,0
"6-1-23-87267","PIPO",14,0
"6-1-23-87267","PIPO",15,0
"6-1-23-87267","PIPO",16,0
"6-1-23-87267","PIPO",17,0
"6-1-23-87267","PIPO",18,0
"6-1-23-87267","PIPO",19,0
"6-1-23-87267","PIPO",20,0
"6-1-23-87267","PIPO",21,0
"6-1-23-87267","PIPO",22,0
"6-1-23-87267","PIPO",23,0
"6-1-23-87267","PIPO",24,0
"6-1-23-87267","PIPO",25,0
"6-1-23-87267","PIPO",26,0
"6-1-23-87267","PIPO",27,0
"6-1-23-87267","PIPO",28,0
"6-1-23-87267","PIPO",29,0
"6-1-23-87267","PIPO",30,0
"6-1-23-87267","PIPO",31,0
"6-1-23-87267","PIPO",32,0
"6-1-23-87267","PIPO",33,0
"6-1-23-87267","PIPO",34,0
"6-1-23-87267","PIPO",35,0
"6-1-23-87267","PIPO",36,0
"6-1-23-87267","PIPO",37,0
"6-1-23-87267","PIPO",38,0
"6-1-23-87267","PIPO",39,0
"6-1-23-87267","PIPO",40,0
"6-1-23-87267","PIPO",41,0
"6-1-23-87267","PIPO",42,0
"6-1-23-87267","PIPO",43,0
"6-1-23-87267","PIPO",44,0
"6-1-23-87267","PIPO",45,0
"6-1-23-87267","PIPO",46,0
"6-1-23-87267","PIPO",47,0
"6-1-23-87267","PIPO",48,0
"6-1-23-87267","PIPO",49,0
"6-1-23-87267","PIPO",50,0
"6-1-23-87267","PIPO",51,0
"6-1-23-87267","PIPO",52,0
"6-1-23-87267","PIPO",53,0
"6-1-23-87267","PIPO",54,0
"6-1-23-87267","PSME",1,0
"6-1-23-87267","PSME",2,0
"6-1-23-87267","PSME",3,0
"6-1-23-87267","PSME",4,0
"6-1-23-87267","PSME",5,0
"6-1-23-87267","PSME",6,0
"6-1-23-87267","PSME",7,0
"6-1-23-87267","PSME",8,0
"6-1-23-87267","PSME",9,0
"6-1-23-87267","PSME",10,0
"6-1-23-87267","PSME",11,0
"6-1-23-87267","PSME",12,0
"6-1-23-87267","PSME",13,0
"6-1-23-87267","PSME",14,0
"6-1-23-87267","PSME",15,0
"6-1-23-87267","PSME",16,0
"6-1-23-87267","PSME",17,0
"6-1-23-87267","PSME",18,0
"6-1-23-87267","PSME",19,0
"6-1-23-87267","PSME",20,0
"6-1-23-87267","PSME",21,0
"6-1-23-87267","PSME",22,0
"6-1-23-87267","PSME",23,0
"6-1-23-87267","PSME",24,0
"6-1-23-87267","PSME",25,0
"6-1-23-87267","PSME",26,0
"6-1-23-87267","PSME",27,1
"6-1-23-87267","PSME",28,0
"6-1-23-87267","PSME",29,0
"6-1-23-87267","PSME",30,0
"6-1-23-87267","PSME",31,0
"6-1-23-87267","PSME",32,0
"6-1-23-87267","PSME",33,0
"6-1-23-87267","PSME",34,0
"6-1-23-87267","PSME",35,0
"6-1-23-87267","PSME",36,0
"6-1-23-87267","PSME",37,0
"6-1-23-87267","PSME",38,0
"6-1-23-87267","PSME",39,0
"6-1-23-87267","PSME",40,0
"6-1-23-87267","PSME",41,0
"6-1-23-87267","PSME",42,0
"6-1-23-87267","PSME",43,0
"6-1-23-87267","PSME",44,0
"6-1-23-87267","PSME",45,0
"6-1-23-87267","PSME",46,0
"6-1-23-87267","PSME",47,0
"6-1-23-87267","PSME",48,0
"6-1-23-87267","PSME",49,0
"6-1-23-87267","PSME",50,0
"6-1-23-87267","PSME",51,0
"6-1-23-87267","PSME",52,0
"6-1-23-87267","PSME",53,0
"6-1-23-87267","PSME",54,0
"6-1-23-87267","QUKE",1,0
"6-1-23-87267","QUKE",2,0
"6-1-23-87267","QUKE",3,0
"6-1-23-87267","QUKE",4,0
"6-1-23-87267","QUKE",5,0
"6-1-23-87267","QUKE",6,0
"6-1-23-87267","QUKE",7,0
"6-1-23-87267","QUKE",8,0
"6-1-23-87267","QUKE",9,0
"6-1-23-87267","QUKE",10,0
"6-1-23-87267","QUKE",11,0
"6-1-23-87267","QUKE",12,0
"6-1-23-87267","QUKE",13,0
"6-1-23-87267","QUKE",14,0
"6-1-23-87267","QUKE",15,0
"6-1-23-87267","QUKE",16,0
"6-1-23-87267","QUKE",17,0
"6-1-23-87267","QUKE",18,0
"6-1-23-87267","QUKE",19,0
"6-1-23-87267","QUKE",20,0
"6-1-23-87267","QUKE",21,0
"6-1-23-87267","QUKE",22,0
"6-1-23-87267","QUKE",23,0
"6-1-23-87267","QUKE",24,0
"6-1-23-87267","QUKE",25,0
"6-1-23-87267","QUKE",26,0
"6-1-23-87267","QUKE",27,0
"6-1-23-87267","QUKE",28,0
"6-1-23-87267","QUKE",29,0
"6-1-23-87267","QUKE",30,0
"6-1-23-87267","QUKE",31,0
"6-1-23-87267","QUKE",32,0
"6-1-23-87267","QUKE",33,0
"6-1-23-87267","QUKE",34,0
"6-1-23-87267","QUKE",35,0
"6-1-23-87267","QUKE",36,0
"6-1-23-87267","QUKE",37,0
"6-1-23-87267","QUKE",38,0
"6-1-23-87267","QUKE",39,0
"6-1-23-87267","QUKE",40,0
"6-1-23-87267","QUKE",41,0
"6-1-23-87267","QUKE",42,0
"6-1-23-87267","QUKE",43,0
"6-1-23-87267","QUKE",44,0
"6-1-23-87267","QUKE",45,0
"6-1-23-87267","QUKE",46,0
"6-1-23-87267","QUKE",47,0
"6-1-23-87267","QUKE",48,0
"6-1-23-87267","QUKE",49,0
"6-1-23-87267","QUKE",50,0
"6-1-23-87267","QUKE",51,0
"6-1-23-87267","QUKE",52,0
"6-1-23-87267","QUKE",53,0
"6-1-23-87267","QUKE",54,0
"6-3-63-98595","ABCO",1,0
"6-3-63-98595","ABCO",2,0
"6-3-63-98595","ABCO",3,0
"6-3-63-98595","ABCO",4,0
"6-3-63-98595","ABCO",5,0
"6-3-63-98595","ABCO",6,0
"6-3-63-98595","ABCO",7,0
"6-3-63-98595","ABCO",8,0
"6-3-63-98595","ABCO",9,0
"6-3-63-98595","ABCO",10,0
"6-3-63-98595","ABCO",11,0
"6-3-63-98595","ABCO",12,0
"6-3-63-98595","ABCO",13,0
"6-3-63-98595","ABCO",14,0
"6-3-63-98595","ABCO",15,0
"6-3-63-98595","ABCO",16,0
"6-3-63-98595","ABCO",17,0
"6-3-63-98595","ABCO",18,0
"6-3-63-98595","ABCO",19,0
"6-3-63-98595","ABCO",20,0
"6-3-63-98595","ABCO",21,0
"6-3-63-98595","ABCO",22,0
"6-3-63-98595","ABCO",23,0
"6-3-63-98595","ABCO",24,0
"6-3-63-98595","ABCO",25,0
"6-3-63-98595","ABCO",26,0
"6-3-63-98595","ABCO",27,0
"6-3-63-98595","ABCO",28,0
"6-3-63-98595","ABCO",29,0
"6-3-63-98595","ABCO",30,0
"6-3-63-98595","ABCO",31,0
"6-3-63-98595","ABCO",32,0
"6-3-63-98595","ABCO",33,0
"6-3-63-98595","ABCO",34,0
"6-3-63-98595","ABCO",35,0
"6-3-63-98595","ABCO",36,0
"6-3-63-98595","ABCO",37,0
"6-3-63-98595","ABCO",38,0
"6-3-63-98595","ABCO",39,0
"6-3-63-98595","ABCO",40,0
"6-3-63-98595","ABCO",41,0
"6-3-63-98595","ABCO",42,0
"6-3-63-98595","ABCO",43,0
"6-3-63-98595","ABCO",44,0
"6-3-63-98595","ABCO",45,0
"6-3-63-98595","ABCO",46,0
"6-3-63-98595","ABCO",47,0
"6-3-63-98595","ABCO",48,0
"6-3-63-98595","ABCO",49,0
"6-3-63-98595","ABCO",50,0
"6-3-63-98595","ABCO",51,0
"6-3-63-98595","ABCO",52,0
"6-3-63-98595","ABCO",53,0
"6-3-63-98595","ABCO",54,0
"6-3-63-98595","CADE27",1,0
"6-3-63-98595","CADE27",2,1
"6-3-63-98595","CADE27",3,0
"6-3-63-98595","CADE27",4,0
"6-3-63-98595","CADE27",5,1
"6-3-63-98595","CADE27",6,0
"6-3-63-98595","CADE27",7,0
"6-3-63-98595","CADE27",8,0
"6-3-63-98595","CADE27",9,0
"6-3-63-98595","CADE27",10,0
"6-3-63-98595","CADE27",11,0
"6-3-63-98595","CADE27",12,0
"6-3-63-98595","CADE27",13,0
"6-3-63-98595","CADE27",14,0
"6-3-63-98595","CADE27",15,0
"6-3-63-98595","CADE27",16,0
"6-3-63-98595","CADE27",17,0
"6-3-63-98595","CADE27",18,0
"6-3-63-98595","CADE27",19,0
"6-3-63-98595","CADE27",20,0
"6-3-63-98595","CADE27",21,0
"6-3-63-98595","CADE27",22,0
"6-3-63-98595","CADE27",23,0
"6-3-63-98595","CADE27",24,0
"6-3-63-98595","CADE27",25,0
"6-3-63-98595","CADE27",26,0
"6-3-63-98595","CADE27",27,0
"6-3-63-98595","CADE27",28,0
"6-3-63-98595","CADE27",29,0
"6-3-63-98595","CADE27",30,0
"6-3-63-98595","CADE27",31,0
"6-3-63-98595","CADE27",32,0
"6-3-63-98595","CADE27",33,0
"6-3-63-98595","CADE27",34,0
"6-3-63-98595","CADE27",35,0
"6-3-63-98595","CADE27",36,0
"6-3-63-98595","CADE27",37,0
"6-3-63-98595","CADE27",38,0
"6-3-63-98595","CADE27",39,0
"6-3-63-98595","CADE27",40,0
"6-3-63-98595","CADE27",41,0
"6-3-63-98595","CADE27",42,0
"6-3-63-98595","CADE27",43,0
"6-3-63-98595","CADE27",44,0
"6-3-63-98595","CADE27",45,0
"6-3-63-98595","CADE27",46,0
"6-3-63-98595","CADE27",47,0
"6-3-63-98595","CADE27",48,0
"6-3-63-98595","CADE27",49,0
"6-3-63-98595","CADE27",50,0
"6-3-63-98595","CADE27",51,0
"6-3-63-98595","CADE27",52,0
"6-3-63-98595","CADE27",53,0
"6-3-63-98595","CADE27",54,0
"6-3-63-98595","OTHER",1,0
"6-3-63-98595","OTHER",2,0
"6-3-63-98595","OTHER",3,0
"6-3-63-98595","OTHER",4,0
"6-3-63-98595","OTHER",5,0
"6-3-63-98595","OTHER",6,0
"6-3-63-98595","OTHER",7,0
"6-3-63-98595","OTHER",8,0
"6-3-63-98595","OTHER",9,0
"6-3-63-98595","OTHER",10,0
"6-3-63-98595","OTHER",11,0
"6-3-63-98595","OTHER",12,0
"6-3-63-98595","OTHER",13,0
"6-3-63-98595","OTHER",14,0
"6-3-63-98595","OTHER",15,0
"6-3-63-98595","OTHER",16,0
"6-3-63-98595","OTHER",17,0
"6-3-63-98595","OTHER",18,0
"6-3-63-98595","OTHER",19,0
"6-3-63-98595","OTHER",20,0
"6-3-63-98595","OTHER",21,0
"6-3-63-98595","OTHER",22,0
"6-3-63-98595","OTHER",23,0
"6-3-63-98595","OTHER",24,0
"6-3-63-98595","OTHER",25,0
"6-3-63-98595","OTHER",26,0
